id,key,value,type
28389683,source,PGS,regular
28389683,created_by,almien_coastlines,regular
28389699,source,PGS,regular
28389699,created_by,almien_coastlines,regular
28389715,source,PGS,regular
28389715,created_by,almien_coastlines,regular
28389764,source,PGS,regular
28389764,created_by,almien_coastlines,regular
28389807,source,PGS,regular
28389807,created_by,almien_coastlines,regular
28389845,source,PGS,regular
28389845,created_by,almien_coastlines,regular
28389895,source,PGS,regular
28389895,created_by,almien_coastlines,regular
28389962,source,PGS,regular
28389962,created_by,almien_coastlines,regular
28390227,source,PGS,regular
28390227,created_by,almien_coastlines,regular
28390321,source,PGS,regular
28390321,created_by,almien_coastlines,regular
28390380,source,PGS,regular
28390380,created_by,almien_coastlines,regular
28390460,source,PGS,regular
28390520,source,PGS,regular
28390520,created_by,almien_coastlines,regular
28390666,source,PGS,regular
28390666,created_by,almien_coastlines,regular
28390731,source,PGS,regular
28390731,created_by,almien_coastlines,regular
28391229,source,PGS,regular
28391229,created_by,almien_coastlines,regular
28391661,source,PGS,regular
28391661,created_by,almien_coastlines,regular
28391854,source,PGS,regular
28391854,created_by,almien_coastlines,regular
28391978,source,PGS,regular
28391978,created_by,almien_coastlines,regular
28392107,source,PGS,regular
28392107,created_by,almien_coastlines,regular
28392322,source,PGS,regular
28392322,created_by,almien_coastlines,regular
28392447,source,PGS,regular
28392447,created_by,almien_coastlines,regular
28394018,source,PGS,regular
28394018,created_by,almien_coastlines,regular
28394118,source,PGS,regular
28394118,created_by,almien_coastlines,regular
28394237,source,PGS,regular
28394237,created_by,almien_coastlines,regular
28394362,source,PGS,regular
28394362,created_by,almien_coastlines,regular
28394498,source,PGS,regular
28394498,created_by,almien_coastlines,regular
28394603,source,PGS,regular
28394603,created_by,almien_coastlines,regular
28394768,source,PGS,regular
28394768,created_by,almien_coastlines,regular
28394976,source,PGS,regular
28394976,created_by,almien_coastlines,regular
28395132,source,PGS,regular
28395132,created_by,almien_coastlines,regular
28395233,source,PGS,regular
28395233,created_by,almien_coastlines,regular
28395303,source,PGS,regular
28395303,created_by,almien_coastlines,regular
28395357,source,PGS,regular
28395357,created_by,almien_coastlines,regular
28395455,source,PGS,regular
28395455,created_by,almien_coastlines,regular
28395603,source,PGS,regular
28395603,created_by,almien_coastlines,regular
28395721,source,PGS,regular
28395721,created_by,almien_coastlines,regular
28396182,source,PGS,regular
28396182,created_by,almien_coastlines,regular
28396276,source,PGS,regular
28396276,created_by,almien_coastlines,regular
28396348,source,PGS,regular
28396348,created_by,almien_coastlines,regular
28396638,source,PGS,regular
28396638,created_by,almien_coastlines,regular
28396978,source,PGS,regular
28396978,created_by,almien_coastlines,regular
28397281,source,PGS,regular
28397281,created_by,almien_coastlines,regular
28397405,source,PGS,regular
28397405,created_by,almien_coastlines,regular
28397466,source,PGS,regular
28397466,created_by,almien_coastlines,regular
28397578,source,PGS,regular
28397578,created_by,almien_coastlines,regular
28397681,source,PGS,regular
28397681,created_by,almien_coastlines,regular
28397799,source,PGS,regular
28397799,created_by,almien_coastlines,regular
28397954,source,PGS,regular
28397954,created_by,almien_coastlines,regular
28398143,source,PGS,regular
28398143,created_by,almien_coastlines,regular
28398327,source,PGS,regular
28398327,created_by,almien_coastlines,regular
28398547,source,PGS,regular
28398547,created_by,almien_coastlines,regular
28398693,source,PGS,regular
28398693,created_by,almien_coastlines,regular
28398752,source,PGS,regular
28398752,created_by,almien_coastlines,regular
28398835,source,PGS,regular
28398835,created_by,almien_coastlines,regular
28398901,source,PGS,regular
28398901,created_by,almien_coastlines,regular
28398977,source,PGS,regular
28398977,created_by,almien_coastlines,regular
28399110,source,PGS,regular
28399110,created_by,almien_coastlines,regular
28399323,source,PGS,regular
28409963,source,PGS,regular
28409963,created_by,almien_coastlines,regular
28410055,source,PGS,regular
28410055,created_by,almien_coastlines,regular
28410397,source,PGS,regular
28410397,created_by,almien_coastlines,regular
28410651,source,PGS,regular
28410651,created_by,almien_coastlines,regular
28412101,source,PGS,regular
28412101,created_by,almien_coastlines,regular
28412261,source,PGS,regular
28412341,source,PGS,regular
28412457,source,PGS,regular
28412533,source,PGS,regular
28412640,source,PGS,regular
28414373,source,PGS,regular
28414373,created_by,almien_coastlines,regular
28414425,source,PGS,regular
28414425,created_by,almien_coastlines,regular
28414520,source,PGS,regular
28414520,created_by,almien_coastlines,regular
28414623,source,PGS,regular
28414740,source,PGS,regular
28414934,source,PGS,regular
28414934,created_by,almien_coastlines,regular
28415061,source,PGS,regular
28415061,created_by,almien_coastlines,regular
28415234,source,PGS,regular
28415234,created_by,almien_coastlines,regular
28415425,source,PGS,regular
28415425,created_by,almien_coastlines,regular
28415574,source,PGS,regular
28415574,created_by,almien_coastlines,regular
28415705,source,PGS,regular
28415918,source,PGS,regular
28415918,created_by,almien_coastlines,regular
28416170,source,PGS,regular
28416429,source,PGS,regular
28417052,source,PGS,regular
28417131,source,PGS,regular
28417388,source,PGS,regular
28417388,created_by,almien_coastlines,regular
28417467,source,PGS,regular
28417675,source,PGS,regular
28417675,created_by,almien_coastlines,regular
28418465,source,PGS,regular
28418465,created_by,almien_coastlines,regular
28418524,source,PGS,regular
28418625,source,PGS,regular
28418696,source,PGS,regular
28418818,source,PGS,regular
28418850,source,PGS,regular
28418888,source,PGS,regular
28419001,source,PGS,regular
28419001,created_by,almien_coastlines,regular
28419016,source,PGS,regular
28419016,created_by,almien_coastlines,regular
28419037,source,PGS,regular
28419037,created_by,almien_coastlines,regular
28419054,source,PGS,regular
28419054,created_by,almien_coastlines,regular
28419069,source,PGS,regular
28419069,created_by,almien_coastlines,regular
28419090,source,PGS,regular
28419115,source,PGS,regular
28419163,source,PGS,regular
28419249,source,PGS,regular
28419249,created_by,almien_coastlines,regular
28419360,source,PGS,regular
28419417,source,PGS,regular
28419473,source,PGS,regular
28419511,source,PGS,regular
28419630,source,PGS,regular
28419630,created_by,almien_coastlines,regular
28420234,source,PGS,regular
28420234,created_by,almien_coastlines,regular
28420666,source,PGS,regular
28420666,created_by,almien_coastlines,regular
28421242,source,PGS,regular
28421242,created_by,almien_coastlines,regular
28421720,source,PGS,regular
28421720,created_by,almien_coastlines,regular
28422142,source,PGS,regular
28423125,source,PGS,regular
28423677,source,PGS,regular
28423677,created_by,almien_coastlines,regular
28423924,source,PGS,regular
28423924,created_by,almien_coastlines,regular
28424206,source,PGS,regular
28424206,created_by,almien_coastlines,regular
28424358,source,PGS,regular
28424358,created_by,almien_coastlines,regular
28424527,source,PGS,regular
28424527,created_by,almien_coastlines,regular
28424697,source,PGS,regular
28424697,created_by,almien_coastlines,regular
28424814,source,PGS,regular
28424814,created_by,almien_coastlines,regular
28424997,source,PGS,regular
28424997,created_by,almien_coastlines,regular
28425203,source,PGS,regular
28425203,created_by,almien_coastlines,regular
28425406,source,PGS,regular
28425406,created_by,almien_coastlines,regular
28425605,source,PGS,regular
28425605,created_by,almien_coastlines,regular
28425774,source,PGS,regular
28425774,created_by,almien_coastlines,regular
28425967,source,PGS,regular
28425967,created_by,almien_coastlines,regular
28426106,source,PGS,regular
28426106,created_by,almien_coastlines,regular
28426270,source,PGS,regular
28426270,created_by,almien_coastlines,regular
28426412,source,PGS,regular
28426412,created_by,almien_coastlines,regular
28426587,source,PGS,regular
28426587,created_by,almien_coastlines,regular
28426751,source,PGS,regular
28426751,created_by,almien_coastlines,regular
28426943,source,PGS,regular
28426943,created_by,almien_coastlines,regular
28427123,source,PGS,regular
28427123,created_by,almien_coastlines,regular
28427555,source,PGS,regular
28427555,created_by,almien_coastlines,regular
28427725,source,PGS,regular
28427725,created_by,almien_coastlines,regular
28427777,source,PGS,regular
28427777,created_by,almien_coastlines,regular
28427826,source,PGS,regular
28427826,created_by,almien_coastlines,regular
28427913,source,PGS,regular
28427913,created_by,almien_coastlines,regular
28428085,source,PGS,regular
28428085,created_by,almien_coastlines,regular
28428209,source,PGS,regular
28428209,created_by,almien_coastlines,regular
28428251,source,PGS,regular
28428251,created_by,almien_coastlines,regular
28428312,source,PGS,regular
28428312,created_by,almien_coastlines,regular
28428350,source,PGS,regular
28428350,created_by,almien_coastlines,regular
28428392,source,PGS,regular
28428392,created_by,almien_coastlines,regular
28428496,source,PGS,regular
28428496,created_by,almien_coastlines,regular
28428550,source,PGS,regular
28428550,created_by,almien_coastlines,regular
28428643,source,PGS,regular
28428643,created_by,almien_coastlines,regular
28428804,source,PGS,regular
28428804,created_by,almien_coastlines,regular
28428920,source,PGS,regular
28428920,created_by,almien_coastlines,regular
28429109,source,PGS,regular
28429109,created_by,almien_coastlines,regular
28429386,source,PGS,regular
28429386,created_by,almien_coastlines,regular
28429653,source,PGS,regular
28429653,created_by,almien_coastlines,regular
28429892,source,PGS,regular
28429892,created_by,almien_coastlines,regular
28430433,source,PGS,regular
28430433,created_by,almien_coastlines,regular
28430689,source,PGS,regular
28430689,created_by,almien_coastlines,regular
28431006,source,PGS,regular
28431006,created_by,almien_coastlines,regular
28431186,source,PGS,regular
28431186,created_by,almien_coastlines,regular
28431289,source,PGS,regular
28431289,created_by,almien_coastlines,regular
28431304,source,PGS,regular
28431304,created_by,almien_coastlines,regular
28434749,source,PGS,regular
28434749,created_by,almien_coastlines,regular
28435203,source,PGS,regular
28435203,created_by,almien_coastlines,regular
28435401,source,PGS,regular
28435401,created_by,almien_coastlines,regular
28435628,source,PGS,regular
28435628,created_by,almien_coastlines,regular
28435963,source,PGS,regular
28435963,created_by,almien_coastlines,regular
28436012,source,PGS,regular
28436012,created_by,almien_coastlines,regular
28436027,source,PGS,regular
28436027,created_by,almien_coastlines,regular
28436042,source,PGS,regular
28436090,source,PGS,regular
28436330,source,PGS,regular
28436591,source,PGS,regular
28436789,source,PGS,regular
28437044,source,PGS,regular
28437316,source,PGS,regular
28437563,source,PGS,regular
28438014,source,PGS,regular
28438317,source,PGS,regular
28438350,source,PGS,regular
28438592,source,PGS,regular
28438607,source,PGS,regular
28438622,source,PGS,regular
28438637,source,PGS,regular
28438652,source,PGS,regular
28438667,source,PGS,regular
28438682,source,PGS,regular
28438697,source,PGS,regular
28438712,source,PGS,regular
28438727,source,PGS,regular
28438742,source,PGS,regular
28438757,source,PGS,regular
28438772,source,PGS,regular
28438788,source,PGS,regular
28438803,source,PGS,regular
28438818,source,PGS,regular
28438833,source,PGS,regular
28438852,source,PGS,regular
28438867,source,PGS,regular
28438882,source,PGS,regular
28438897,source,PGS,regular
28438912,source,PGS,regular
28438927,source,PGS,regular
28438942,source,PGS,regular
28438957,source,PGS,regular
28438972,source,PGS,regular
28438987,source,PGS,regular
28439003,source,PGS,regular
28439018,source,PGS,regular
28439035,source,PGS,regular
28439050,source,PGS,regular
28439065,source,PGS,regular
28439080,source,PGS,regular
28439095,source,PGS,regular
28439110,source,PGS,regular
28439125,source,PGS,regular
28439140,source,PGS,regular
28439155,source,PGS,regular
28439170,source,PGS,regular
28439185,source,PGS,regular
28439200,source,PGS,regular
28439215,source,PGS,regular
28439230,source,PGS,regular
28439230,created_by,almien_coastlines,regular
28439245,source,PGS,regular
28439245,created_by,almien_coastlines,regular
28439260,source,PGS,regular
28439260,created_by,almien_coastlines,regular
28439275,source,PGS,regular
28439290,source,PGS,regular
28439309,source,PGS,regular
28439324,source,PGS,regular
28439351,source,PGS,regular
28439370,source,PGS,regular
28439385,source,PGS,regular
28439402,source,PGS,regular
28440691,source,PGS,regular
28441399,source,PGS,regular
28443577,source,PGS,regular
28444552,source,PGS,regular
28444552,created_by,almien_coastlines,regular
28445124,source,PGS,regular
28445124,created_by,almien_coastlines,regular
28445539,source,PGS,regular
28445539,created_by,almien_coastlines,regular
28446156,source,PGS,regular
28446156,created_by,almien_coastlines,regular
28446682,source,PGS,regular
28446682,created_by,almien_coastlines,regular
28447214,source,PGS,regular
28447214,created_by,almien_coastlines,regular
28447712,source,PGS,regular
28447712,created_by,almien_coastlines,regular
28448219,source,PGS,regular
28448219,created_by,almien_coastlines,regular
28448419,source,PGS,regular
28448419,created_by,almien_coastlines,regular
28448434,source,PGS,regular
28448434,created_by,almien_coastlines,regular
28448449,source,PGS,regular
28448449,created_by,almien_coastlines,regular
28448468,source,PGS,regular
28448468,created_by,almien_coastlines,regular
28448483,source,PGS,regular
28448483,created_by,almien_coastlines,regular
28448501,source,PGS,regular
28448501,created_by,almien_coastlines,regular
28448516,source,PGS,regular
28448516,created_by,almien_coastlines,regular
28448929,source,PGS,regular
28448929,created_by,almien_coastlines,regular
28448944,source,PGS,regular
28448944,created_by,almien_coastlines,regular
28448959,source,PGS,regular
28448959,created_by,almien_coastlines,regular
28448975,source,PGS,regular
28448975,created_by,almien_coastlines,regular
28448990,source,PGS,regular
28448990,created_by,almien_coastlines,regular
28449005,source,PGS,regular
28449005,created_by,almien_coastlines,regular
28449020,source,PGS,regular
28449020,created_by,almien_coastlines,regular
28449070,source,PGS,regular
28449070,created_by,almien_coastlines,regular
28449122,source,PGS,regular
28449122,created_by,almien_coastlines,regular
28449192,source,PGS,regular
28449192,created_by,almien_coastlines,regular
28449214,source,PGS,regular
28449245,source,PGS,regular
28449245,created_by,almien_coastlines,regular
28507290,source,PGS,regular
28507290,created_by,almien_coastlines,regular
28507549,source,PGS,regular
28507549,created_by,almien_coastlines,regular
28507858,source,PGS,regular
28507858,created_by,almien_coastlines,regular
28508143,source,PGS,regular
28508143,created_by,almien_coastlines,regular
28508518,source,PGS,regular
28508518,created_by,almien_coastlines,regular
28508878,source,PGS,regular
28508878,created_by,almien_coastlines,regular
28509106,source,PGS,regular
28509106,created_by,almien_coastlines,regular
28509331,source,PGS,regular
28509331,created_by,almien_coastlines,regular
28509538,source,PGS,regular
28509538,created_by,almien_coastlines,regular
28509677,source,PGS,regular
28509677,created_by,almien_coastlines,regular
28509764,source,PGS,regular
28509764,created_by,almien_coastlines,regular
28509823,source,PGS,regular
28509823,created_by,almien_coastlines,regular
28509879,source,PGS,regular
28509879,created_by,almien_coastlines,regular
28509980,source,PGS,regular
28509980,created_by,almien_coastlines,regular
28510296,source,PGS,regular
28510296,created_by,almien_coastlines,regular
28510543,source,PGS,regular
28510543,created_by,almien_coastlines,regular
28510727,source,PGS,regular
28510727,created_by,almien_coastlines,regular
28510935,source,PGS,regular
28510935,created_by,almien_coastlines,regular
28511136,source,PGS,regular
28511136,created_by,almien_coastlines,regular
28511287,source,PGS,regular
28511287,created_by,almien_coastlines,regular
28511458,source,PGS,regular
28511458,created_by,almien_coastlines,regular
28511624,source,PGS,regular
28511624,created_by,almien_coastlines,regular
28512010,source,PGS,regular
28512010,created_by,almien_coastlines,regular
28512127,source,PGS,regular
28512127,created_by,almien_coastlines,regular
28512275,source,PGS,regular
28512275,created_by,almien_coastlines,regular
28512440,source,PGS,regular
28512440,created_by,almien_coastlines,regular
28512600,source,PGS,regular
28512600,created_by,almien_coastlines,regular
28512732,source,PGS,regular
28512732,created_by,almien_coastlines,regular
28512829,source,PGS,regular
28512829,created_by,almien_coastlines,regular
28512965,source,PGS,regular
28512965,created_by,almien_coastlines,regular
28513089,source,PGS,regular
28513089,created_by,almien_coastlines,regular
28513302,source,PGS,regular
28513302,created_by,almien_coastlines,regular
28513457,source,PGS,regular
28513457,created_by,almien_coastlines,regular
28513747,source,PGS,regular
28513747,created_by,almien_coastlines,regular
28513929,source,PGS,regular
28513929,created_by,almien_coastlines,regular
28514069,source,PGS,regular
28514069,created_by,almien_coastlines,regular
28514220,source,PGS,regular
28514220,created_by,almien_coastlines,regular
28514352,source,PGS,regular
28514352,created_by,almien_coastlines,regular
28514455,source,PGS,regular
28514455,created_by,almien_coastlines,regular
28514553,source,PGS,regular
28514553,created_by,almien_coastlines,regular
28514687,source,PGS,regular
28514687,created_by,almien_coastlines,regular
28514813,source,PGS,regular
28514813,created_by,almien_coastlines,regular
28514997,source,PGS,regular
28514997,created_by,almien_coastlines,regular
28515080,source,PGS,regular
28515080,created_by,almien_coastlines,regular
28515134,source,PGS,regular
28515134,created_by,almien_coastlines,regular
28515178,source,PGS,regular
28515178,created_by,almien_coastlines,regular
28515252,source,PGS,regular
28515252,created_by,almien_coastlines,regular
28515493,source,PGS,regular
28515493,created_by,almien_coastlines,regular
28515629,source,PGS,regular
28515629,created_by,almien_coastlines,regular
28515861,source,PGS,regular
28515861,created_by,almien_coastlines,regular
28516239,source,PGS,regular
28516239,created_by,almien_coastlines,regular
28516507,source,PGS,regular
28516507,created_by,almien_coastlines,regular
28516957,source,PGS,regular
28516957,created_by,almien_coastlines,regular
28517278,source,PGS,regular
28517278,created_by,almien_coastlines,regular
28517948,source,PGS,regular
28517948,created_by,almien_coastlines,regular
28518356,source,PGS,regular
28518356,created_by,almien_coastlines,regular
28518695,source,PGS,regular
28518695,created_by,almien_coastlines,regular
28518891,source,PGS,regular
28518891,created_by,almien_coastlines,regular
28519182,source,PGS,regular
28519615,source,PGS,regular
28519883,source,PGS,regular
28520187,source,PGS,regular
28520512,source,PGS,regular
28520512,created_by,almien_coastlines,regular
28520709,source,PGS,regular
28520709,created_by,almien_coastlines,regular
28521054,source,PGS,regular
28521460,source,PGS,regular
28521460,created_by,almien_coastlines,regular
28521653,source,PGS,regular
28521653,created_by,almien_coastlines,regular
28521913,source,PGS,regular
28521913,created_by,almien_coastlines,regular
28522207,source,PGS,regular
28522207,created_by,almien_coastlines,regular
28522648,source,PGS,regular
28522648,created_by,almien_coastlines,regular
28522773,source,PGS,regular
28522773,created_by,almien_coastlines,regular
28522929,source,PGS,regular
28522929,created_by,almien_coastlines,regular
28523136,source,PGS,regular
28523136,created_by,almien_coastlines,regular
28523475,source,PGS,regular
28523475,created_by,almien_coastlines,regular
28523829,source,PGS,regular
28523829,created_by,almien_coastlines,regular
28524095,source,PGS,regular
28524095,created_by,almien_coastlines,regular
28524454,source,PGS,regular
28524454,created_by,almien_coastlines,regular
28524616,source,PGS,regular
28524616,created_by,almien_coastlines,regular
28524758,source,PGS,regular
28524758,created_by,almien_coastlines,regular
28524894,source,PGS,regular
28524894,created_by,almien_coastlines,regular
28525036,source,PGS,regular
28525036,created_by,almien_coastlines,regular
28525415,source,PGS,regular
28525415,created_by,almien_coastlines,regular
28525603,source,PGS,regular
28525817,source,PGS,regular
28525817,created_by,almien_coastlines,regular
28525999,source,PGS,regular
28525999,created_by,almien_coastlines,regular
28526214,source,PGS,regular
28526214,created_by,almien_coastlines,regular
28526561,source,PGS,regular
28526561,created_by,almien_coastlines,regular
28526768,source,PGS,regular
28526768,created_by,almien_coastlines,regular
28526960,source,PGS,regular
28526960,created_by,almien_coastlines,regular
28527164,source,PGS,regular
28527164,created_by,almien_coastlines,regular
28527334,source,PGS,regular
28527334,created_by,almien_coastlines,regular
28527516,source,PGS,regular
28527516,created_by,almien_coastlines,regular
28527729,source,PGS,regular
28527729,created_by,almien_coastlines,regular
28528158,source,PGS,regular
28528158,created_by,almien_coastlines,regular
28528816,source,PGS,regular
28528816,created_by,almien_coastlines,regular
28529663,source,PGS,regular
28529663,created_by,almien_coastlines,regular
28530473,source,PGS,regular
28530473,created_by,almien_coastlines,regular
28530656,source,PGS,regular
28531354,source,PGS,regular
28531354,created_by,almien_coastlines,regular
28531455,source,PGS,regular
28531727,source,PGS,regular
28531727,created_by,almien_coastlines,regular
28531927,source,PGS,regular
28532084,source,PGS,regular
28532270,source,PGS,regular
28532270,created_by,almien_coastlines,regular
28532472,source,PGS,regular
28532754,source,PGS,regular
28532754,created_by,almien_coastlines,regular
28533008,source,PGS,regular
28533008,created_by,almien_coastlines,regular
28533161,source,PGS,regular
28533161,created_by,almien_coastlines,regular
28533336,source,PGS,regular
28533336,created_by,almien_coastlines,regular
28533490,source,PGS,regular
28533490,created_by,almien_coastlines,regular
28533693,source,PGS,regular
28534016,source,PGS,regular
28534228,source,PGS,regular
28534228,created_by,almien_coastlines,regular
28534350,source,PGS,regular
28534350,created_by,almien_coastlines,regular
28534486,source,PGS,regular
28534706,source,PGS,regular
28534706,created_by,almien_coastlines,regular
28534898,source,PGS,regular
28534898,created_by,almien_coastlines,regular
28535054,source,PGS,regular
28535054,created_by,almien_coastlines,regular
28535146,source,PGS,regular
28535336,source,PGS,regular
28535547,source,PGS,regular
28535712,source,PGS,regular
28535855,source,PGS,regular
28535855,created_by,almien_coastlines,regular
28536005,source,PGS,regular
28536005,created_by,almien_coastlines,regular
28536126,source,PGS,regular
28536126,created_by,almien_coastlines,regular
28536196,source,PGS,regular
28536196,created_by,almien_coastlines,regular
28536276,source,PGS,regular
28536276,created_by,almien_coastlines,regular
28536408,source,PGS,regular
28536408,created_by,almien_coastlines,regular
28536540,source,PGS,regular
28536540,created_by,almien_coastlines,regular
28536672,source,PGS,regular
28536962,source,PGS,regular
28536962,created_by,almien_coastlines,regular
28537024,source,PGS,regular
28537024,created_by,almien_coastlines,regular
28537106,source,PGS,regular
28537106,created_by,almien_coastlines,regular
28537270,source,PGS,regular
28537270,created_by,almien_coastlines,regular
28537386,source,PGS,regular
28537386,created_by,almien_coastlines,regular
28537617,source,PGS,regular
28537617,created_by,almien_coastlines,regular
28537840,source,PGS,regular
28537840,created_by,almien_coastlines,regular
28538099,source,PGS,regular
28538099,created_by,almien_coastlines,regular
28538212,source,PGS,regular
28538212,created_by,almien_coastlines,regular
28538328,source,PGS,regular
28538328,created_by,almien_coastlines,regular
28538476,source,PGS,regular
28538476,created_by,almien_coastlines,regular
28538598,source,PGS,regular
28538598,created_by,almien_coastlines,regular
28538718,source,PGS,regular
28538718,created_by,almien_coastlines,regular
28538906,source,PGS,regular
28538906,created_by,almien_coastlines,regular
28539160,source,PGS,regular
28539160,created_by,almien_coastlines,regular
28539396,source,PGS,regular
28539396,created_by,almien_coastlines,regular
28539559,source,PGS,regular
28539559,created_by,almien_coastlines,regular
28539707,source,PGS,regular
28539707,created_by,almien_coastlines,regular
28539827,source,PGS,regular
28539827,created_by,almien_coastlines,regular
28539985,source,PGS,regular
28539985,created_by,almien_coastlines,regular
28540213,source,PGS,regular
28540213,created_by,almien_coastlines,regular
28540365,source,PGS,regular
28540365,created_by,almien_coastlines,regular
28540546,source,PGS,regular
28540546,created_by,almien_coastlines,regular
28540722,source,PGS,regular
28540722,created_by,almien_coastlines,regular
28540905,source,PGS,regular
28540905,created_by,almien_coastlines,regular
28541044,source,PGS,regular
28541044,created_by,almien_coastlines,regular
28541221,source,PGS,regular
28541221,created_by,almien_coastlines,regular
28541411,source,PGS,regular
28541411,created_by,almien_coastlines,regular
28541598,source,PGS,regular
28541598,created_by,almien_coastlines,regular
28541829,source,PGS,regular
28541829,created_by,almien_coastlines,regular
28542028,source,PGS,regular
28542028,created_by,almien_coastlines,regular
28542251,source,PGS,regular
28542251,created_by,almien_coastlines,regular
28542502,source,PGS,regular
28542502,created_by,almien_coastlines,regular
28542665,source,PGS,regular
28542665,created_by,almien_coastlines,regular
28542879,source,PGS,regular
28542879,created_by,almien_coastlines,regular
28543227,source,PGS,regular
28543227,created_by,almien_coastlines,regular
28543541,source,PGS,regular
28543541,created_by,almien_coastlines,regular
28544103,source,PGS,regular
28544103,created_by,almien_coastlines,regular
28544181,source,PGS,regular
28544181,created_by,almien_coastlines,regular
28544253,source,PGS,regular
28544253,created_by,almien_coastlines,regular
28544360,source,PGS,regular
28544360,created_by,almien_coastlines,regular
28544486,source,PGS,regular
28544486,created_by,almien_coastlines,regular
28544653,source,PGS,regular
28544653,created_by,almien_coastlines,regular
28544775,source,PGS,regular
28544775,created_by,almien_coastlines,regular
28544850,source,PGS,regular
28544850,created_by,almien_coastlines,regular
28544977,source,PGS,regular
28544977,created_by,almien_coastlines,regular
28545080,source,PGS,regular
28545194,source,PGS,regular
28545194,created_by,almien_coastlines,regular
28545274,source,PGS,regular
28545274,created_by,almien_coastlines,regular
28545367,source,PGS,regular
28545367,created_by,almien_coastlines,regular
28545529,source,PGS,regular
28546096,source,PGS,regular
28546096,created_by,almien_coastlines,regular
28546240,source,PGS,regular
28546240,created_by,almien_coastlines,regular
28546529,source,PGS,regular
28546619,source,PGS,regular
28547368,source,PGS,regular
28547368,created_by,almien_coastlines,regular
28547590,source,PGS,regular
28547928,source,PGS,regular
28547928,created_by,almien_coastlines,regular
28548131,source,PGS,regular
28548131,created_by,almien_coastlines,regular
28548253,source,PGS,regular
28548253,created_by,almien_coastlines,regular
28548447,source,PGS,regular
28548447,created_by,almien_coastlines,regular
28548542,source,PGS,regular
28548642,source,PGS,regular
28548642,created_by,almien_coastlines,regular
28548721,source,PGS,regular
28548721,created_by,almien_coastlines,regular
28548845,source,PGS,regular
28548845,created_by,almien_coastlines,regular
28549018,source,PGS,regular
28549018,created_by,almien_coastlines,regular
28549135,source,PGS,regular
28549135,created_by,almien_coastlines,regular
28549323,source,PGS,regular
28549323,created_by,almien_coastlines,regular
28549528,source,PGS,regular
28549528,created_by,almien_coastlines,regular
28549667,source,PGS,regular
28549667,created_by,almien_coastlines,regular
28549784,source,PGS,regular
28549784,created_by,almien_coastlines,regular
28549925,source,PGS,regular
28549925,created_by,almien_coastlines,regular
28550121,source,PGS,regular
28550121,created_by,almien_coastlines,regular
28550250,source,PGS,regular
28550534,source,PGS,regular
28551384,source,PGS,regular
28551879,source,PGS,regular
28552704,source,PGS,regular
28552704,created_by,almien_coastlines,regular
28553133,source,PGS,regular
28553133,created_by,almien_coastlines,regular
28554133,source,PGS,regular
28554405,source,PGS,regular
28554405,created_by,almien_coastlines,regular
28554596,source,PGS,regular
28554868,source,PGS,regular
28554868,created_by,almien_coastlines,regular
28555141,source,PGS,regular
28555640,source,PGS,regular
28555640,created_by,almien_coastlines,regular
28556020,source,PGS,regular
28556020,created_by,almien_coastlines,regular
28556212,source,PGS,regular
28556366,source,PGS,regular
28556366,created_by,almien_coastlines,regular
28556616,source,PGS,regular
28556616,created_by,almien_coastlines,regular
28556967,source,PGS,regular
28557373,source,PGS,regular
28557644,source,PGS,regular
28557644,created_by,almien_coastlines,regular
28557902,source,PGS,regular
28557902,created_by,almien_coastlines,regular
28558204,source,PGS,regular
28558204,created_by,almien_coastlines,regular
28558488,source,PGS,regular
28558488,created_by,almien_coastlines,regular
28558889,source,PGS,regular
28558889,created_by,almien_coastlines,regular
28559219,source,PGS,regular
28559219,created_by,almien_coastlines,regular
28559536,source,PGS,regular
28559898,source,PGS,regular
28559898,created_by,almien_coastlines,regular
28560265,source,PGS,regular
28560579,source,PGS,regular
28561004,source,PGS,regular
28561240,source,PGS,regular
28561397,source,PGS,regular
28561397,created_by,almien_coastlines,regular
28561682,source,PGS,regular
28561882,source,PGS,regular
28562121,source,PGS,regular
28562121,created_by,almien_coastlines,regular
28562570,source,PGS,regular
28562570,created_by,almien_coastlines,regular
28563009,source,PGS,regular
28563009,created_by,almien_coastlines,regular
28563350,source,PGS,regular
28564137,source,PGS,regular
28564137,created_by,almien_coastlines,regular
28564453,source,PGS,regular
28564453,created_by,almien_coastlines,regular
28564728,source,PGS,regular
28564728,created_by,almien_coastlines,regular
28565020,source,PGS,regular
28565020,created_by,almien_coastlines,regular
28565303,source,PGS,regular
28565303,created_by,almien_coastlines,regular
28565586,source,PGS,regular
28565873,source,PGS,regular
28566139,source,PGS,regular
28566139,created_by,almien_coastlines,regular
28566450,source,PGS,regular
28566450,created_by,almien_coastlines,regular
28566644,source,PGS,regular
28566644,created_by,almien_coastlines,regular
28566817,source,PGS,regular
28566993,source,PGS,regular
28567275,source,PGS,regular
28567275,created_by,almien_coastlines,regular
28567682,source,PGS,regular
28567682,created_by,almien_coastlines,regular
28568095,source,PGS,regular
28568544,source,PGS,regular
28568544,created_by,almien_coastlines,regular
28568786,source,PGS,regular
28568786,created_by,almien_coastlines,regular
28569290,source,PGS,regular
28569290,created_by,almien_coastlines,regular
28569627,source,PGS,regular
28569627,created_by,almien_coastlines,regular
28570219,source,PGS,regular
28570219,created_by,almien_coastlines,regular
